id,condition,type,product,store,online_shopping_1,online_shopping_2,online_shopping_3,popular_products_1,popular_products_2,popular_products_3,popular_products_4,popular_products_5,popular_products_6,attitude_1,attitude_2,attitude_3,attitude_4,attitude_5,attitude_6,attitude_7,attitude_8,attitude_9,store_familiarity_1,store_familiarity_2,store_familiarity_3,fomo_1,fomo_2,fomo_3,fomo_4,fomo_5,fomo_6,fomo_7,fomo_8,truth_1,truth_2,truth_3,truth_4,truth_5,truth_6,insta_attitude_1,insta_attitude_2,insta_attitude_3,insta_attitude_4,insta_attitude_5,insta_attitude_6,participation_1,participation_2,participation_3,participation_4,participation_5,participation_6,age,gender,race,education,income
4599,priming,hedonic,wall clock,The Home Depot,4,3,5,5,5,5,3,5,3,5,3,3,5,4,1,3,7,4,7,7,7,3,1,4,4,4,7,3,4,3,6,5,3,7,1,5,4,3,2,6,7,6,1,2,5,5,2,20,Male,Caucasian,Associate degree,"50,000 USD - 99,999 USD"
2219,no priming,utilitarian,wall clock,The Home Depot,6,3,6,5,2,2,6,4,4,2,2,1,3,4,3,3,3,5,5,3,4,3,6,6,6,6,6,6,6,3,2,4,2,5,3,3,5,4,3,4,6,3,1,1,6,1,3,20,Male,Caucasian,Associate degree,"50,000 USD - 99,999 USD"
1276,priming,utilitarian,wall clock,The Home Depot,6,7,6,6,6,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,2,7,7,6,5,6,7,7,7,6,6,6,6,6,6,6,6,7,7,1,1,6,6,1,6,24,Male,Black or African American,Associate degree,"50,000 USD - 99,999 USD"
3926,priming,hedonic,wall clock,IKEA,6,5,6,5,5,5,5,5,6,2,2,4,2,2,3,2,2,3,7,6,5,4,5,4,5,3,4,5,5,4,5,4,4,5,4,5,5,4,4,4,5,3,3,3,5,4,2,27,Female,Caucasian,Associate degree,"50,000 USD - 99,999 USD"
3005,no priming,hedonic,wall clock,IKEA,5,6,5,6,6,6,5,4,6,3,6,3,4,6,3,4,3,5,7,7,7,5,3,6,6,6,6,3,5,4,3,2,1,2,2,7,6,6,5,6,7,3,2,3,5,3,3,23,Male,Caucasian,Associate degree,"50,000 USD - 99,999 USD"
2250,no priming,hedonic,wall clock,IKEA,7,7,7,7,7,4,7,5,6,7,5,6,5,7,7,7,4,7,7,7,7,2,6,3,6,5,5,6,6,2,5,1,2,2,3,7,6,6,4,6,6,6,4,1,6,1,1,22,Female,Mixed,Associate degree,"50,000 USD - 99,999 USD"
1687,priming,hedonic,wall clock,IKEA,6,6,6,4,6,4,5,5,4,4,5,3,4,4,5,3,3,3,6,5,5,1,4,4,1,1,1,3,3,3,5,5,4,4,4,4,6,5,5,4,6,1,1,2,4,4,4,34,Male,Caucasian,Associate degree,"50,000 USD - 99,999 USD"
2172,no priming,utilitarian,wall clock,The Home Depot,5,6,5,4,4,5,3,4,3,4,3,7,5,5,4,2,2,5,6,6,5,1,1,3,2,1,1,6,6,3,3,3,2,1,2,5,4,5,1,3,5,2,2,3,3,3,3,28,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
1641,priming,utilitarian,wall clock,The Home Depot,5,5,4,5,5,5,5,4,4,4,3,5,4,4,3,4,4,4,6,6,7,1,6,6,1,3,3,3,3,5,5,4,5,3,4,4,5,4,3,5,5,5,3,4,5,5,5,28,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
4176,no priming,utilitarian,wall clock,The Home Depot,5,6,5,5,5,5,5,4,5,6,5,6,5,6,5,6,4,5,7,6,7,5,5,5,5,3,5,6,6,5,5,4,4,2,5,5,5,5,5,5,5,3,3,4,4,5,3,33,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
4194,no priming,utilitarian,wall clock,IKEA,5,5,5,6,6,5,5,6,6,5,5,4,5,5,3,5,5,5,4,4,5,1,6,1,1,5,1,1,6,5,5,7,6,5,7,4,5,6,6,4,5,3,4,3,4,3,3,24,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
1936,no priming,utilitarian,wall clock,IKEA,6,6,7,5,4,5,4,5,5,6,6,7,6,6,7,5,4,5,5,4,6,1,5,2,2,1,1,1,1,6,4,6,4,5,3,6,7,6,4,6,6,2,3,3,1,4,3,29,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
4178,priming,hedonic,wall clock,The Home Depot,7,5,6,5,6,6,7,5,6,4,2,5,4,4,4,2,3,3,3,5,4,7,2,2,1,7,2,6,2,4,7,5,6,4,6,4,5,5,5,6,6,5,2,4,5,5,4,32,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
4323,no priming,hedonic,wall clock,The Home Depot,7,7,7,5,4,5,6,6,6,1,1,7,5,7,5,4,4,4,7,5,7,7,2,7,2,2,3,3,3,6,5,5,5,6,6,5,5,6,5,3,5,4,4,4,4,4,4,31,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
4219,priming,hedonic,wall clock,IKEA,6,5,5,4,4,5,3,3,3,3,3,5,5,4,5,4,5,5,6,4,4,3,6,3,7,1,3,6,5,2,2,2,2,2,2,5,3,5,5,4,5,4,3,3,6,3,4,20,Female,Mixed,Bachelor's degree,"50,000 USD - 99,999 USD"
3893,no priming,utilitarian,wall clock,The Home Depot,7,7,7,5,5,5,6,6,6,5,5,7,7,7,4,4,7,7,5,5,5,2,5,5,2,4,4,5,5,4,5,4,5,6,5,5,6,5,5,5,6,4,4,4,4,6,4,27,Female,Asian,Bachelor's degree,"50,000 USD - 99,999 USD"
4358,priming,hedonic,wall clock,The Home Depot,4,5,4,4,4,4,4,4,4,4,5,5,5,5,5,6,5,5,5,5,5,5,1,3,5,3,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,3,2,2,2,3,2,30,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
3787,priming,utilitarian,wall clock,The Home Depot,7,7,6,5,5,6,5,7,4,4,4,4,4,4,4,4,4,4,7,7,6,2,2,2,2,2,2,6,6,3,5,1,4,1,3,5,5,6,5,6,2,4,4,3,5,4,4,23,Female,Black or African American,Bachelor's degree,"50,000 USD - 99,999 USD"
3846,priming,utilitarian,wall clock,The Home Depot,5,6,6,1,3,1,3,2,3,4,1,7,4,4,1,5,2,4,7,5,5,5,7,6,2,2,2,6,6,1,1,1,1,1,3,6,3,6,1,1,4,4,2,3,6,6,6,25,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
1597,no priming,hedonic,wall clock,IKEA,6,6,6,7,7,7,6,7,6,5,3,7,6,5,6,5,5,5,7,7,7,2,6,6,5,5,5,6,6,5,4,4,5,5,6,6,6,6,6,6,6,4,1,1,3,1,1,32,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
2398,no priming,hedonic,wall clock,IKEA,5,6,7,5,6,4,4,5,4,4,4,6,5,4,4,4,4,5,5,5,5,3,3,5,5,2,2,5,2,3,5,4,5,4,4,6,5,6,2,5,6,3,3,3,3,5,3,31,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
3828,priming,hedonic,wall clock,The Home Depot,5,6,3,5,5,5,6,6,6,4,6,4,2,6,5,5,6,4,6,5,4,5,3,5,5,1,5,1,7,7,6,7,6,6,4,6,7,5,7,5,3,5,5,4,4,6,6,20,Male,Asian,Bachelor's degree,"50,000 USD - 99,999 USD"
3300,no priming,hedonic,wall clock,IKEA,5,7,7,5,4,4,4,3,3,5,5,6,4,4,4,5,5,5,7,5,6,4,6,5,4,2,2,5,5,3,4,3,4,3,3,5,5,5,3,4,6,4,3,5,5,5,3,32,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
4464,priming,utilitarian,wall clock,IKEA,6,6,5,6,5,7,5,6,4,5,5,3,4,2,2,5,3,3,7,5,5,2,4,4,5,1,4,4,5,6,7,5,3,5,5,3,4,4,5,6,6,2,1,5,6,1,6,30,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
3383,no priming,utilitarian,wall clock,IKEA,5,5,5,5,5,5,4,4,5,4,4,5,5,4,4,7,5,3,7,7,7,2,2,2,2,2,2,2,2,6,5,6,5,6,5,6,6,6,6,6,6,1,1,6,6,6,6,33,Male,Asian,Bachelor's degree,"50,000 USD - 99,999 USD"
3385,no priming,hedonic,wall clock,IKEA,3,4,4,4,5,4,5,5,4,4,4,3,2,4,4,5,4,3,5,4,4,2,2,2,2,2,2,2,2,5,4,5,3,3,5,6,5,5,3,4,4,1,1,2,6,6,1,23,Male,Hispanic,Bachelor's degree,"50,000 USD - 99,999 USD"
4014,priming,utilitarian,wall clock,The Home Depot,2,4,2,2,4,2,2,3,4,6,5,7,5,6,4,7,7,7,7,6,6,2,2,1,3,1,1,2,2,4,5,5,5,3,6,3,4,2,2,4,6,2,1,2,2,2,3,22,Female,Black or African American,Bachelor's degree,"50,000 USD - 99,999 USD"
1030,no priming,hedonic,wall clock,The Home Depot,5,5,5,4,6,5,4,4,5,1,1,4,4,1,1,1,1,1,7,5,5,1,4,4,2,2,2,2,2,5,5,5,6,5,5,6,7,6,3,6,6,1,1,1,6,6,6,31,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
1531,priming,hedonic,wall clock,The Home Depot,7,6,7,7,7,7,7,7,7,5,5,7,4,5,3,5,7,3,7,7,7,2,6,6,2,2,2,5,2,7,7,7,7,7,7,7,7,7,7,7,7,6,1,6,6,4,4,19,Male,Black or African American,Bachelor's degree,"50,000 USD - 99,999 USD"
1670,priming,utilitarian,wall clock,IKEA,7,7,7,6,6,5,7,6,7,7,7,7,7,7,7,7,7,7,6,6,6,3,7,7,5,3,2,6,6,5,6,6,5,7,5,7,6,7,7,7,7,3,3,3,5,5,2,24,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
1105,no priming,hedonic,wall clock,IKEA,6,7,7,1,7,5,4,5,3,4,3,5,5,5,6,5,4,5,3,4,3,5,3,1,1,1,1,3,1,5,5,4,4,3,5,5,4,5,3,3,3,3,4,4,5,3,3,27,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
3995,no priming,hedonic,wall clock,IKEA,4,6,3,6,6,6,6,6,6,4,2,5,5,5,4,4,2,3,1,1,1,1,6,1,1,1,6,6,6,2,2,2,2,2,2,3,2,2,2,1,2,2,1,3,1,5,2,31,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
3153,no priming,hedonic,wall clock,The Home Depot,6,5,6,4,5,5,4,4,4,1,1,4,3,1,1,3,3,1,7,7,7,3,1,2,4,2,2,4,4,3,2,3,4,1,2,1,3,1,2,3,1,1,4,3,2,1,3,24,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
3883,priming,hedonic,wall clock,The Home Depot,2,3,1,5,4,5,5,3,5,3,4,4,5,5,5,3,5,4,5,5,3,5,7,5,5,5,5,7,7,1,5,3,2,5,2,1,1,1,3,1,3,4,3,4,3,3,5,20,Male,Asian,Bachelor's degree,"50,000 USD - 99,999 USD"
4507,no priming,hedonic,wall clock,The Home Depot,6,6,6,5,6,5,5,6,4,4,3,3,3,4,5,4,4,5,7,7,7,2,5,5,5,2,5,7,7,3,4,5,3,5,3,2,5,2,3,3,5,2,1,2,3,4,3,22,Female,Mixed,Bachelor's degree,"50,000 USD - 99,999 USD"
1759,no priming,hedonic,wall clock,The Home Depot,5,5,6,5,5,5,4,3,3,3,3,4,5,4,4,4,3,4,7,6,6,2,6,4,4,2,2,3,3,4,6,5,4,5,5,6,5,5,4,6,6,5,2,2,5,5,3,34,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
4480,no priming,utilitarian,wall clock,IKEA,7,7,7,5,5,5,5,3,5,6,4,6,4,5,4,5,6,5,6,6,6,1,5,1,1,1,1,1,1,2,2,2,3,2,3,5,3,5,2,2,2,3,3,2,4,4,2,27,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
1884,no priming,hedonic,wall clock,IKEA,1,3,4,5,4,5,3,4,2,6,5,2,3,5,4,4,5,5,3,1,2,2,6,2,7,6,2,6,7,6,4,3,1,5,4,5,2,2,5,2,4,4,2,4,5,3,3,25,Male,Hispanic,Bachelor's degree,"50,000 USD - 99,999 USD"
3991,no priming,utilitarian,wall clock,The Home Depot,7,5,4,7,5,6,7,6,6,6,6,6,5,7,7,6,6,5,6,6,7,4,4,2,4,4,4,2,4,5,7,5,2,5,6,5,6,4,6,7,4,2,1,1,4,1,2,32,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
2838,no priming,utilitarian,wall clock,IKEA,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,5,7,7,7,6,6,6,1,3,3,6,6,5,7,5,5,1,5,5,5,6,5,5,7,1,1,1,1,1,1,24,Male,American Indian or Alaska Native,Bachelor's degree,"50,000 USD - 99,999 USD"
3334,no priming,utilitarian,wall clock,IKEA,6,6,6,5,5,6,5,6,6,4,4,5,4,4,4,5,5,4,7,7,7,3,3,3,3,3,3,3,3,2,2,2,2,2,2,6,2,6,5,2,5,1,1,1,1,1,1,28,Female,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
1897,no priming,hedonic,wall clock,The Home Depot,3,5,5,5,5,5,5,4,4,5,5,5,6,6,6,5,6,6,6,6,6,4,7,4,4,4,7,7,3,3,5,4,5,4,4,4,5,5,4,5,5,2,2,2,2,3,3,31,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
1987,no priming,hedonic,wall clock,IKEA,3,5,4,6,5,4,5,3,5,3,3,5,5,5,3,4,4,5,5,4,5,1,2,2,5,2,2,2,2,3,4,3,2,1,3,6,6,6,2,5,6,2,2,2,5,2,3,30,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
4457,priming,hedonic,wall clock,IKEA,5,5,5,4,4,5,5,3,4,6,5,6,6,5,7,5,5,7,3,3,4,3,3,1,1,1,1,2,1,2,5,2,2,1,3,2,1,1,3,3,1,3,2,2,3,1,1,20,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
2399,no priming,utilitarian,wall clock,The Home Depot,7,6,5,2,2,2,2,2,2,5,2,7,3,6,3,4,2,5,4,4,4,3,3,1,3,6,2,2,2,2,3,3,2,2,2,5,4,6,6,5,4,1,1,1,3,1,1,22,Male,Asian,Bachelor's degree,"50,000 USD - 99,999 USD"
4613,no priming,utilitarian,wall clock,IKEA,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,5,6,5,5,4,5,5,4,4,5,5,3,6,4,7,7,7,7,7,7,5,5,5,5,5,5,32,Female,-99,Bachelor's degree,"50,000 USD - 99,999 USD"
3177,priming,utilitarian,wall clock,The Home Depot,6,6,6,5,6,6,6,6,6,2,2,2,2,2,2,2,2,2,6,6,5,1,7,1,1,1,5,1,1,3,4,3,4,3,4,5,4,5,4,4,5,1,1,1,1,1,1,24,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
4188,priming,hedonic,wall clock,IKEA,5,6,5,2,3,2,2,2,3,3,4,5,4,3,4,4,2,3,7,5,5,1,1,4,5,2,2,4,4,2,4,3,2,3,5,6,6,5,3,4,4,1,3,1,3,2,3,31,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
1579,priming,utilitarian,wall clock,The Home Depot,7,7,6,2,5,5,5,4,4,6,3,7,5,4,4,5,4,4,5,4,5,1,2,1,2,1,1,6,5,4,3,4,2,4,2,6,4,6,4,1,6,1,1,1,1,1,1,27,Male,Caucasian,Bachelor's degree,"50,000 USD - 99,999 USD"
3245,priming,utilitarian,wall clock,The Home Depot,5,6,6,5,5,5,3,3,5,2,2,5,5,4,2,5,4,4,5,5,3,2,7,3,5,3,3,7,7,3,6,4,3,3,5,7,4,7,6,3,6,1,1,2,3,2,2,30,Female,Caucasian,Doctoral degree,"50,000 USD - 99,999 USD"
2026,priming,utilitarian,wall clock,The Home Depot,1,1,4,4,5,4,4,3,5,6,4,6,5,5,5,5,7,7,7,7,7,5,2,3,5,4,4,6,6,5,4,5,3,5,5,6,4,5,5,5,5,3,3,3,3,4,3,33,Female,Mixed,Doctoral degree,"50,000 USD - 99,999 USD"
4516,priming,hedonic,wall clock,The Home Depot,6,7,5,5,3,4,4,3,3,3,4,3,3,5,4,3,1,4,7,7,7,3,3,5,5,2,2,2,2,4,6,5,5,5,5,6,5,5,3,5,6,4,3,4,5,4,4,29,Female,Caucasian,Doctoral degree,"50,000 USD - 99,999 USD"
3714,priming,utilitarian,wall clock,The Home Depot,7,7,7,2,2,2,2,2,2,7,4,7,5,3,3,5,7,3,7,7,7,2,7,6,6,2,2,6,6,2,2,2,1,2,2,6,4,6,6,6,6,5,5,5,5,5,5,31,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
2830,priming,utilitarian,wall clock,IKEA,2,5,3,5,5,5,4,3,4,4,5,5,4,4,4,5,5,4,5,4,5,5,5,5,5,5,5,5,1,3,5,2,2,2,4,5,4,5,3,5,5,3,3,2,4,6,4,20,Female,Black or African American,High school,"50,000 USD - 99,999 USD"
2803,no priming,hedonic,wall clock,IKEA,4,5,3,3,1,4,1,3,2,4,6,5,5,3,6,5,5,4,5,3,4,3,1,2,2,6,6,3,7,4,6,4,2,4,4,3,6,2,4,1,5,4,3,5,5,5,3,30,Prefer not to say,Caucasian,High school,"50,000 USD - 99,999 USD"
3688,no priming,utilitarian,wall clock,The Home Depot,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3,2,2,2,4,3,19,Female,Hispanic,High school,"50,000 USD - 99,999 USD"
4356,no priming,utilitarian,wall clock,The Home Depot,2,3,1,2,5,1,1,2,2,5,3,5,5,6,4,5,6,5,5,4,5,3,6,2,3,2,2,5,2,3,5,2,2,3,3,5,5,6,3,5,5,4,5,4,6,4,6,19,Female,Hispanic,High school,"50,000 USD - 99,999 USD"
2182,priming,utilitarian,wall clock,IKEA,6,7,6,4,6,5,5,4,6,6,5,7,4,5,7,7,6,5,7,7,7,6,2,2,6,2,2,5,3,4,5,5,5,6,5,5,7,6,1,6,5,1,2,1,5,4,2,30,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
4775,priming,utilitarian,wall clock,IKEA,4,3,5,4,4,3,4,4,4,4,4,6,4,5,5,5,4,5,3,3,3,3,3,5,5,3,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,19,-99,Caucasian,High school,"50,000 USD - 99,999 USD"
4726,no priming,hedonic,wall clock,IKEA,5,4,5,4,4,4,4,4,4,7,4,7,7,4,4,4,4,4,7,7,7,4,4,4,7,1,1,5,4,5,5,5,4,6,5,7,7,7,1,7,7,6,1,1,1,6,1,19,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
2526,no priming,utilitarian,wall clock,IKEA,3,4,2,4,4,4,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,5,5,4,5,5,5,5,5,4,5,4,4,4,4,5,4,5,5,5,5,1,1,1,1,3,3,18,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
4925,priming,utilitarian,wall clock,The Home Depot,7,7,7,6,6,3,5,6,6,5,7,6,5,6,6,7,6,5,5,5,5,7,6,2,4,4,4,4,7,3,4,1,5,3,5,7,6,7,5,5,6,4,4,2,5,5,5,29,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
3520,priming,utilitarian,wall clock,IKEA,4,6,5,7,7,4,4,7,6,7,5,7,7,5,7,7,7,6,6,7,7,2,3,7,7,6,6,4,4,4,7,4,7,5,5,7,7,7,6,7,7,6,1,4,6,3,6,28,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
2842,priming,utilitarian,wall clock,The Home Depot,5,5,5,4,4,4,4,4,4,7,6,7,6,6,6,6,6,6,6,6,5,2,2,2,2,2,2,2,2,5,5,5,5,5,5,6,4,6,3,5,6,3,2,3,6,4,3,29,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
4276,priming,utilitarian,wall clock,The Home Depot,6,6,7,5,7,3,5,5,6,3,4,5,3,4,3,3,6,4,4,5,2,3,5,5,2,2,2,3,5,5,7,5,6,6,7,7,4,5,6,4,5,2,1,1,1,1,1,26,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
3183,no priming,utilitarian,wall clock,The Home Depot,6,6,6,6,6,6,5,4,6,6,4,7,4,4,4,4,5,5,6,5,6,6,5,7,7,5,5,6,6,5,5,4,5,5,6,6,6,6,6,6,6,3,1,2,5,5,5,25,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
4282,no priming,utilitarian,wall clock,IKEA,7,7,7,7,7,6,7,7,7,7,5,7,5,6,6,5,6,6,7,7,7,4,4,4,4,7,6,4,4,5,5,5,5,5,5,5,5,5,3,6,6,2,1,1,2,2,2,22,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
2415,priming,utilitarian,wall clock,IKEA,6,6,6,2,3,2,2,2,3,5,4,5,4,5,4,4,3,5,5,3,5,3,3,1,3,1,1,5,5,2,3,4,3,5,5,3,1,2,2,3,4,4,3,3,3,3,2,23,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
4450,no priming,hedonic,wall clock,The Home Depot,5,6,5,5,4,4,5,4,4,2,4,6,5,6,5,6,3,6,5,4,3,7,7,1,6,6,6,6,6,4,3,3,3,4,4,5,4,5,5,5,5,3,2,2,2,2,3,31,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
2391,no priming,utilitarian,wall clock,IKEA,4,6,5,6,6,4,3,5,3,6,4,6,5,5,4,5,5,5,7,7,7,2,2,5,5,1,3,4,4,2,5,2,4,5,2,6,6,7,4,5,6,4,2,3,4,3,4,22,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
2263,no priming,hedonic,wall clock,The Home Depot,5,6,5,6,6,4,3,4,6,5,5,5,4,6,4,3,6,4,7,5,4,3,5,7,4,2,2,2,2,5,5,5,4,5,4,6,6,6,3,6,7,3,4,3,6,3,4,24,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
4059,no priming,hedonic,wall clock,The Home Depot,6,6,6,5,6,5,4,4,5,5,3,7,5,3,5,6,6,4,7,7,7,2,6,2,2,2,2,6,2,6,5,6,4,5,6,7,6,7,6,6,7,3,1,3,6,3,4,19,Female,Caucasian,High school,"50,000 USD - 99,999 USD"
3625,no priming,utilitarian,wall clock,The Home Depot,6,6,7,6,7,7,6,6,6,3,2,5,3,5,6,4,5,6,1,6,5,1,2,2,6,5,6,2,2,4,6,5,3,5,6,7,6,7,5,5,7,1,2,2,5,1,1,21,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
2741,no priming,hedonic,wall clock,The Home Depot,7,7,7,6,6,6,5,5,5,1,2,7,5,1,1,3,7,1,7,6,7,7,6,2,7,7,7,6,6,1,6,2,2,1,5,3,6,3,5,5,6,3,6,2,4,2,1,19,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
1886,priming,utilitarian,wall clock,The Home Depot,6,6,5,7,7,7,7,7,7,5,3,5,5,6,6,3,2,5,6,6,5,6,6,4,6,1,1,2,6,3,6,5,6,6,6,5,6,7,5,6,7,3,2,2,6,2,2,34,Male,Caucasian,High school,"50,000 USD - 99,999 USD"
1603,no priming,utilitarian,wall clock,The Home Depot,5,5,5,4,5,5,5,5,1,7,7,7,7,7,4,7,7,4,7,7,7,1,2,2,4,1,1,1,1,3,3,3,5,1,1,4,5,3,1,4,1,1,1,1,3,1,4,27,Male,Caucasian,Less than high school,"50,000 USD - 99,999 USD"
4551,priming,hedonic,wall clock,IKEA,5,5,6,6,5,5,2,3,4,6,7,5,6,5,6,6,5,6,4,6,2,2,7,5,2,6,4,6,6,7,6,1,6,4,4,5,5,5,4,7,5,4,3,3,2,4,5,20,Male,Mixed,Less than high school,"50,000 USD - 99,999 USD"
4139,no priming,hedonic,wall clock,The Home Depot,7,7,7,6,7,6,7,5,6,2,2,4,4,1,2,1,4,1,7,7,7,7,7,7,7,4,6,6,6,4,4,5,4,4,5,5,5,5,6,6,5,4,3,3,4,4,4,35,Female,Caucasian,Master's degree,"50,000 USD - 99,999 USD"
3302,priming,hedonic,wall clock,The Home Depot,5,5,6,6,6,6,7,5,6,6,6,5,5,6,4,6,5,6,6,6,6,7,4,7,4,1,4,4,4,5,5,5,6,5,6,5,6,5,3,5,5,5,3,3,5,4,3,33,Male,Caucasian,Master's degree,"50,000 USD - 99,999 USD"
2335,no priming,utilitarian,wall clock,The Home Depot,7,5,6,5,6,5,5,4,4,6,4,6,5,4,4,4,6,4,2,3,2,1,7,5,7,4,1,5,5,4,4,1,2,1,3,6,4,6,5,5,4,2,3,1,3,4,4,33,Female,Caucasian,Master's degree,"50,000 USD - 99,999 USD"
3298,priming,hedonic,wall clock,IKEA,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,7,5,5,5,4,3,5,4,4,4,4,4,4,4,5,4,5,2,1,2,2,3,3,27,Male,Asian,Master's degree,"50,000 USD - 99,999 USD"
2258,no priming,utilitarian,wall clock,The Home Depot,4,5,5,4,5,3,4,2,2,4,3,4,5,4,2,3,6,5,5,7,6,3,2,3,4,3,5,3,4,4,3,3,3,5,4,2,5,2,2,6,6,3,2,3,4,4,3,28,Male,Asian,Master's degree,"50,000 USD - 99,999 USD"
3474,priming,hedonic,wall clock,The Home Depot,6,6,6,5,5,5,5,5,5,5,6,5,6,5,5,6,6,5,7,7,7,2,6,5,5,5,5,2,2,4,6,4,4,5,5,4,4,5,5,5,4,5,2,5,4,5,5,29,Female,Caucasian,Master's degree,"50,000 USD - 99,999 USD"
1508,priming,utilitarian,wall clock,IKEA,5,7,7,4,4,2,5,5,5,7,6,7,7,7,4,7,7,5,7,4,7,2,2,4,5,2,5,2,2,5,5,6,4,6,5,6,4,6,2,6,4,6,6,6,6,6,6,32,Female,Black or African American,Master's degree,"50,000 USD - 99,999 USD"
2944,no priming,hedonic,wall clock,The Home Depot,5,4,3,6,6,5,4,2,6,3,3,5,4,3,5,5,2,5,3,6,4,1,7,2,2,2,2,4,4,4,5,4,3,4,4,5,4,5,3,5,4,4,4,3,2,4,5,19,Female,Asian,Master's degree,"50,000 USD - 99,999 USD"
1218,priming,hedonic,wall clock,IKEA,6,5,5,4,4,4,3,3,3,3,4,3,3,5,2,5,2,1,6,5,5,4,6,4,6,1,1,6,6,3,5,5,4,4,4,4,5,5,5,3,5,2,2,2,2,2,3,32,Female,Caucasian,Master's degree,"50,000 USD - 99,999 USD"
2150,priming,hedonic,wall clock,The Home Depot,4,5,3,2,2,5,2,3,2,4,5,5,5,5,5,4,3,5,6,5,6,2,5,2,5,2,2,5,2,5,3,5,4,5,5,3,2,5,1,2,3,2,2,2,2,3,3,32,Male,Caucasian,Master's degree,"50,000 USD - 99,999 USD"
1482,no priming,utilitarian,wall clock,The Home Depot,7,6,4,7,4,5,7,6,5,7,7,6,6,5,5,5,7,4,7,7,5,4,7,6,7,3,1,7,4,5,6,6,5,5,6,7,6,7,6,7,7,2,4,4,3,4,4,29,Male,Other,Master's degree,"50,000 USD - 99,999 USD"
2069,no priming,utilitarian,wall clock,The Home Depot,1,2,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,5,3,5,2,4,3,4,2,2,4,4,4,4,4,4,6,4,4,4,4,4,4,6,4,4,3,6,4,4,24,Female,Black or African American,Master's degree,"50,000 USD - 99,999 USD"
4120,no priming,utilitarian,wall clock,The Home Depot,7,6,6,2,3,3,2,3,3,5,4,6,5,4,4,5,4,5,6,6,6,3,3,3,3,3,3,1,1,4,4,4,3,5,3,5,4,5,4,5,5,4,4,4,4,4,4,27,Female,Caucasian,Master's degree,"50,000 USD - 99,999 USD"
